key_id,hashing_key,length,n_texts,exceed,fpr,green_tokens,eligible_positions,p_k,mean_z,sd_z
kgw-078,1850217503,256,588,6,0.01020408163265306,33267,144142,0.23079324554952754,-0.6948001096170938,1.1611351428263543
kgw-078,1850217503,512,179,1,0.00558659217877095,19882,86859,0.22889971102591555,-1.0737290996048996,1.24163396034784
kgw-079,1337918447,128,1500,14,0.009333333333333334,42391,184186,0.23015321468515523,-0.5084654511314872,1.0456270844059565
kgw-079,1337918447,256,588,0,0.0,33296,144142,0.23099443604223613,-0.6877565798908726,1.05355043709149
kgw-079,1337918447,512,179,2,0.0111731843575419,20015,86859,0.23043092828607284,-0.9984197303618295,1.1502902790985108
kgw-080,761750713,128,1500,29,0.019333333333333334,46623,184186,0.2531299881641384,0.07952145184872815,1.0723946116904053
kgw-080,761750713,256,588,10,0.017006802721088437,36562,144142,0.25365264808314025,0.13008932712533772,1.071032026209268
kgw-080,761750713,512,179,8,0.0446927374301676,22276,86859,0.25646162170874637,0.32801242727298835,1.1972984666635664
kgw-081,482402567,128,1500,21,0.014,44041,184186,0.2391115502806945,-0.28035719750865135,1.1022779940871086
kgw-081,482402567,256,588,7,0.011904761904761904,34333,144142,0.23818873055736703,-0.4299723518430853,1.1276307065259419
kgw-081,482402567,512,179,0,0.0,20433,86859,0.23524332538942425,-0.757494490552828,1.2353112419941452
kgw-082,304647139,128,1500,21,0.014,45140,184186,0.24507834471675372,-0.12497657813568733,1.074266184039352
kgw-082,304647139,256,588,7,0.011904761904761904,35525,144142,0.24645835356800933,-0.12483119091761839,1.0599509437899473
kgw-082,304647139,512,179,7,0.03910614525139665,21465,86859,0.2471246502953062,-0.14077374288555328,1.2493547409252725
kgw-083,134933401,128,1500,56,0.037333333333333336,47521,184186,0.25800549444583193,0.20705944360177136,1.1406635615541063
kgw-083,134933401,256,588,41,0.06972789115646258,37681,144142,0.26141582606041264,0.41560284082002585,1.2660646728244496
kgw-083,134933401,512,179,20,0.11173184357541899,22789,86859,0.2623677454264958,0.6379794567075437,1.4535362299138763
kgw-084,1334289049,128,1500,41,0.027333333333333334,47150,184186,0.25599122626041065,0.154491799864323,1.1191972544092856
kgw-084,1334289049,256,588,15,0.025510204081632654,36876,144142,0.25583105548695034,0.21267653924257462,1.162210154298631
kgw-084,1334289049,512,179,4,0.0223463687150838,22058,86859,0.2539518069514961,0.2066346426138371,1.1447826359839437
kgw-085,448526599,128,1500,8,0.005333333333333333,44077,184186,0.23930700487550627,-0.27272770104745997,1.0386030302210936
kgw-085,448526599,256,588,6,0.01020408163265306,34504,144142,0.23937506070402798,-0.384053102286894,1.068887415044335
kgw-085,448526599,512,179,0,0.0,20652,86859,0.237764653058405,-0.6197025532330899,1.1636061145893861
kgw-086,252660643,128,1500,74,0.04933333333333333,49544,184186,0.26898895681539314,0.4862326925599296,1.102487268666877
kgw-086,252660643,256,588,59,0.10034013605442177,39090,144142,0.2711909089647708,0.7655910533748683,1.125332960318647
kgw-086,252660643,512,179,32,0.1787709497206704,23731,86859,0.27321290827663225,1.176937503103853,1.1975597879656106
kgw-087,678513481,128,1500,14,0.009333333333333334,44428,184186,0.241212687174921,-0.22408051258762343,1.0603272966772264
kgw-087,678513481,256,588,5,0.008503401360544218,34755,144142,0.2411163991064367,-0.3206769344526628,1.0653494456195052
kgw-087,678513481,512,179,1,0.00558659217877095,20760,86859,0.2390080475252996,-0.5562708740743912,1.1539888753060161
kgw-088,711105313,128,1500,11,0.007333333333333333,43552,184186,0.23645662536783468,-0.34767974562394577,1.0715312020214598
kgw-088,711105313,256,588,3,0.00510204081632653,34092,144142,0.23651676818692677,-0.4901929977774767,1.1526089532240325
kgw-088,711105313,512,179,0,0.0,20653,86859,0.2377761659701355,-0.632852065502902,1.2793261127588658
kgw-089,1089676177,128,1500,10,0.006666666666666667,42948,184186,0.23317733161043727,-0.43058621676713105,1.0442988244824079
kgw-089,1089676177,256,588,0,0.0,33262,144142,0.23075855753354332,-0.6951680817945687,1.026041010352585
kgw-089,1089676177,512,179,0,0.0,19967,86859,0.22987830852300856,-1.0229928495383298,1.0507989665689008
kgw-090,938329507,128,1500,51,0.034,47613,184186,0.258504989521462,0.2180789028860653,1.1137609829955653
kgw-090,938329507,256,588,29,0.04931972789115646,37687,144142,0.2614574516795937,0.4138010646133507,1.1752390827173362
kgw-090,938329507,512,179,13,0.07262569832402235,22529,86859,0.2593743883765643,0.4793870970725868,1.189604214996434
kgw-091,292559297,128,1500,41,0.027333333333333334,47143,184186,0.2559532212003084,0.15236103594532382,1.0845364714193912
kgw-091,292559297,256,588,19,0.03231292517006803,37101,144142,0.2573920162062411,0.2670592358733819,1.0965472710946864
kgw-091,292559297,512,179,13,0.07262569832402235,22369,86859,0.2575323224996834,0.3791622424724323,1.1444399252101665
kgw-092,1092702959,128,1500,20,0.013333333333333334,44806,184186,0.24326496042044454,-0.17439149336401674,1.0932715233322923
kgw-092,1092702959,256,588,2,0.003401360544217687,34892,144142,0.24206685074440482,-0.28982047788277604,1.1036517420759988
kgw-092,1092702959,512,179,0,0.0,20949,86859,0.24118398784236522,-0.4492714404999123,1.1807631478607596
kgw-093,759117449,128,1500,60,0.04,48305,184186,0.2622620611772882,0.3135581423495827,1.1092943677750864
kgw-093,759117449,256,588,36,0.061224489795918366,38266,144142,0.26547432393056847,0.5592979462580187,1.0926121209899473
kgw-093,759117449,512,179,14,0.0782122905027933,22965,86859,0.2643940178910648,0.734580582660697,1.2290971301994607
kgw-094,1012191841,128,1500,30,0.02,46005,184186,0.24977468428653643,-0.00639566737601949,1.0759313215843695
kgw-094,1012191841,256,588,11,0.01870748299319728,35611,144142,0.24705498744293822,-0.10644078902824998,1.1229478225328002
kgw-094,1012191841,512,179,0,0.0,21124,86859,0.24319874739520372,-0.3483118444296226,1.1115567257350512
kgw-095,60202781,128,1500,11,0.007333333333333333,41856,184186,0.22724854223448035,-0.583027712256319,1.099554822154887
kgw-095,60202781,256,588,5,0.008503401360544218,32529,144142,0.22567329439025405,-0.879364563648787,1.173863742331763
kgw-095,60202781,512,179,4,0.0223463687150838,19818,86859,0.22816288467516319,-1.111323210549591,1.4397318898919247
kgw-096,1633122203,128,1500,42,0.028,47436,184186,0.2575440044303042,0.19323157674385205,1.0858850265147235
kgw-096,1633122203,256,588,17,0.02891156462585034,37195,144142,0.25804415090674476,0.29151609688604124,1.087071648066517
kgw-096,1633122203,512,179,8,0.0446927374301676,22192,86859,0.2554945371233839,0.27654720214919476,1.1662924437247169
kgw-097,56016539,128,1500,11,0.007333333333333333,44014,184186,0.2389649593345857,-0.2828236835038503,1.0454266178699296
kgw-097,56016539,256,588,9,0.015306122448979591,34782,144142,0.24130371439275158,-0.31584578852822154,1.1605111759187432
kgw-097,56016539,512,179,1,0.00558659217877095,20975,86859,0.24148332354735835,-0.43918881777720964,1.1759481616238756
kgw-098,72281437,128,1500,8,0.005333333333333333,41489,184186,0.22525599122626042,-0.6340901782858087,1.079253507616662
kgw-098,72281437,256,588,5,0.008503401360544218,32593,144142,0.2261173009948523,-0.8638036383731704,1.1430922658558165
kgw-098,72281437,512,179,2,0.0111731843575419,19691,86859,0.22670074488538897,-1.184741786853789,1.2988904481115864
kgw-099,1641420071,128,1500,28,0.018666666666666668,45734,184186,0.24830334553114786,-0.04244831524287392,1.060061195673854
kgw-099,1641420071,256,588,6,0.01020408163265306,35789,144142,0.2482898808119771,-0.06147927665308556,1.0670760100540841
kgw-099,1641420071,512,179,3,0.01675977653631285,21625,86859,0.2489667161721871,-0.05116074046168364,1.087156499307162
kgw-100,517609333,128,1500,94,0.06266666666666666,49670,184186,0.26967304789723434,0.5054372649704044,1.1567920046529032
kgw-100,517609333,256,588,55,0.0935374149659864,38915,144142,0.26997682840532256,0.726737163879702,1.2188719670421866
kgw-100,517609333,512,179,36,0.2011173184357542,23561,86859,0.27125571328244624,1.097815780032382,1.3975528736536678
kgw-101,1127243489,128,1500,19,0.012666666666666666,43818,184186,0.23790081765172164,-0.30987353408522933,1.0729362369991036
kgw-101,1127243489,256,588,3,0.00510204081632653,34288,144142,0.2378765384135089,-0.4390452587022585,1.116561111122897
kgw-101,1127243489,512,179,0,0.0,20511,86859,0.2361413325044037,-0.7063191595014547,1.1528936588782386
kgw-102,1491578443,128,1500,20,0.013333333333333334,45142,184186,0.24508920330535436,-0.12597965577890935,1.0450972991777925
kgw-102,1491578443,256,588,12,0.02040816326530612,35439,144142,0.24586171969308043,-0.14949599094715715,1.0967226493429416
kgw-102,1491578443,512,179,1,0.00558659217877095,21381,86859,0.2461575657099437,-0.19472893678354428,1.1270581631788017
kgw-103,335053157,128,1500,41,0.027333333333333334,47664,184186,0.2587818835307787,0.2243707477961682,1.0797037517638695
kgw-103,335053157,256,588,19,0.03231292517006803,37231,144142,0.25829390462183127,0.2996009483324566,1.054204879445973
kgw-103,335053157,512,179,7,0.03910614525139665,22017,86859,0.25347977757054535,0.1790228535330263,1.1932552462625587
kgw-104,910655117,128,1500,18,0.012,44990,184186,0.2442639505717047,-0.1456865524860476,1.089683826608353
kgw-104,910655117,256,588,6,0.01020408163265306,35030,144142,0.2430242399855698,-0.25090280415961363,1.1393206520906534
kgw-104,910655117,512,179,9,0.05027932960893855,21480,86859,0.24729734397126377,-0.1341161878954647,1.27198170608594
kgw-105,1022692213,128,1500,100,0.06666666666666667,50283,184186,0.27300120530333466,0.5880592780453605,1.1267150941068513
kgw-105,1022692213,256,588,54,0.09183673469387756,38945,144142,0.270184956501228,0.7260239303152984,1.2256689099140232
kgw-105,1022692213,512,179,34,0.18994413407821228,23711,86859,0.2729826500420221,1.1670715627836,1.243911648739294
kgw-106,406290277,128,1500,19,0.012666666666666666,45175,184186,0.24526837001726515,-0.12343346100094027,1.0994356839422763
kgw-106,406290277,256,588,8,0.013605442176870748,35449,144142,0.2459310957250489,-0.15130846683435212,1.1872413979263918
kgw-106,406290277,512,179,0,0.0,21100,86859,0.2429224375136716,-0.3627548402663222,1.175743706163755
kgw-107,165865423,128,1500,40,0.02666666666666667,47286,184186,0.25672961028525515,0.17187229030584808,1.08940234134778
kgw-107,165865423,256,588,24,0.04081632653061224,37039,144142,0.2569618848080365,0.2511507803954774,1.1513749616525122
kgw-107,165865423,512,179,12,0.0670391061452514,22362,86859,0.25745173211756983,0.38052908545148584,1.187520801449942
kgw-108,483009551,128,1500,24,0.016,44714,184186,0.24276546534481447,-0.18499778611724643,1.1191006613220573
kgw-108,483009551,256,588,7,0.011904761904761904,34786,144142,0.241331464805539,-0.31433785405079634,1.1427787888241279
kgw-108,483009551,512,179,2,0.0111731843575419,20702,86859,0.23834029864493028,-0.5925692972420296,1.1162392618366548
kgw-109,447243551,128,1500,111,0.074,50702,184186,0.27527607961517164,0.6469046012170079,1.128142371509393
kgw-109,447243551,256,588,75,0.12755102040816327,39878,144142,0.27665774028388673,0.9644010358049032,1.1840216739054612
kgw-109,447243551,512,179,31,0.17318435754189945,23647,86859,0.27224582369126976,1.126963078992116,1.2664157114659675
kgw-110,845483867,128,1500,25,0.016666666666666666,45766,184186,0.2484770829487583,-0.03833335664420922,1.087420445090431
kgw-110,845483867,256,588,14,0.023809523809523808,35858,144142,0.24876857543255956,-0.04496946430685543,1.1382977744111114
kgw-110,845483867,512,179,4,0.0223463687150838,21835,86859,0.2513844276355933,0.06655769540870642,1.1290450251978095
kgw-111,1860668153,128,1500,32,0.021333333333333333,45731,184186,0.24828705764824688,-0.041080785201699214,1.124441356845681
kgw-111,1860668153,256,588,16,0.027210884353741496,35890,144142,0.2489905787348587,-0.030779120082970252,1.1732791371949385
kgw-111,1860668153,512,179,7,0.03910614525139665,21568,86859,0.2483104802035483,-0.07542235332480601,1.2761298502672394
kgw-112,544998227,128,1500,18,0.012,44650,184186,0.24241799050959356,-0.19258136289752137,1.0535227763603896
kgw-112,544998227,256,588,3,0.00510204081632653,35301,144142,0.24490433045191548,-0.18327846415451055,1.0607788229683295
kgw-112,544998227,512,179,2,0.0111731843575419,21069,86859,0.24256553725002591,-0.3785058948624489,1.1267541167887385
kgw-113,1897301789,128,1500,25,0.016666666666666666,46485,184186,0.25238074555069334,0.06004929685535449,1.0809185458356787
kgw-113,1897301789,256,588,9,0.015306122448979591,36465,144142,0.25297970057304603,0.10645188529197719,1.1470076025707325
kgw-113,1897301789,512,179,0,0.0,22054,86859,0.2539057553045741,0.19304206132120347,1.1826613003028985
kgw-114,795144853,128,1500,18,0.012,45078,184186,0.24474172847013345,-0.13574183345566368,1.0609219886589019
kgw-114,795144853,256,588,10,0.017006802721088437,35082,144142,0.24338499535180586,-0.2418747468993105,1.1450673070697863
kgw-114,795144853,512,179,3,0.01675977653631285,21032,86859,0.2421395595159972,-0.4076610203111159,1.1791212965307782
kgw-115,882216119,128,1500,450,0.3,58031,184186,0.31506737754226705,1.6635458829931487,1.2134045122860775
kgw-115,882216119,256,588,316,0.5374149659863946,45703,144142,0.3170692789055237,2.4230816404531583,1.3493664441869222
kgw-115,882216119,512,179,147,0.8212290502793296,27742,86859,0.3193911972276909,3.5333936374089934,1.45354012505942
kgw-116,456938051,128,1500,41,0.027333333333333334,46180,184186,0.25072481078909364,0.0193994950747172,1.1181134066696257
kgw-116,456938051,256,588,26,0.04421768707482993,36574,144142,0.2537358993215024,0.1362058295301233,1.2819050563358556
kgw-116,456938051,512,179,16,0.0893854748603352,22327,86859,0.25704878020700217,0.3621902205019733,1.5259533834693955
kgw-117,638785439,128,1500,33,0.022,46253,184186,0.2511211492730175,0.03087660655043323,1.1069021160215293
kgw-117,638785439,256,588,16,0.027210884353741496,36320,144142,0.2519737481095031,0.07482813991810225,1.177224544188245
kgw-117,638785439,512,179,8,0.0446927374301676,22069,86859,0.25407844898053167,0.21805175310750757,1.119392476155346
kgw-118,1544831941,128,1500,16,0.010666666666666666,42809,184186,0.23242265970269185,-0.45042012925264985,1.0885969028370508
kgw-118,1544831941,256,588,9,0.015306122448979591,33814,144142,0.23458811449820316,-0.557757972436338,1.141176443456142
kgw-118,1544831941,512,179,3,0.01675977653631285,20342,86859,0.2341956504219482,-0.8047316671165572,1.3027029843304783
kgw-119,196090163,128,1500,46,0.030666666666666665,47266,184186,0.2566210243992486,0.16844270945095638,1.123220062495686
kgw-119,196090163,256,588,24,0.04081632653061224,36996,144142,0.2566635678705721,0.2406035463439693,1.1530222852775756
kgw-119,196090163,512,179,12,0.0670391061452514,22349,86859,0.2573020642650733,0.3716085237805285,1.2392990295014248
kgw-120,888286877,128,1500,48,0.032,47406,184186,0.25738112560129434,0.1871669779540035,1.1353008421754147
kgw-120,888286877,256,588,24,0.04081632653061224,37347,144142,0.25909866659266556,0.32917040606777076,1.1733078425701418
kgw-120,888286877,512,179,12,0.0670391061452514,22778,86859,0.26224110339746026,0.6236915254411127,1.1553873389161489
kgw-121,1041157433,128,1500,7,0.004666666666666667,43569,184186,0.23654892337094025,-0.3449082831600981,1.0534578080284502
kgw-121,1041157433,256,588,4,0.006802721088435374,34227,144142,0.2374533446185012,-0.45331034375685486,1.1151308939337938
kgw-121,1041157433,512,179,1,0.00558659217877095,20547,86859,0.2365557973267019,-0.6802456603657738,1.1674911346784347
kgw-122,450928351,128,1500,127,0.08466666666666667,51107,184186,0.277474943806804,0.7024731769550103,1.1366877474501993
kgw-122,450928351,256,588,86,0.14625850340136054,40357,144142,0.2799808522151767,1.0843417323983113,1.1596777856256824
kgw-122,450928351,512,179,42,0.2346368715083799,24531,86859,0.28242323766103683,1.6459155411768762,1.1892069945490649
kgw-123,27649591,128,1500,4,0.0026666666666666666,40555,184186,0.22018503034975515,-0.7635975082840184,1.0497628536310062
kgw-123,27649591,256,588,0,0.0,31262,144142,0.21688335113984822,-1.200123540967911,1.1140028914855782
kgw-123,27649591,512,179,0,0.0,18729,86859,0.21562532380064242,-1.747067317026591,1.2446877905311577
kgw-124,265852661,128,1500,42,0.028,46641,184186,0.2532277154615443,0.08535705228786832,1.1404015242024446
kgw-124,265852661,256,588,17,0.02891156462585034,36251,144142,0.25149505348892065,0.05684853456491293,1.2094840201100223
kgw-124,265852661,512,179,3,0.01675977653631285,21909,86859,0.25223638310365076,0.11890695978005064,1.2022715911049
kgw-125,983157523,128,1500,16,0.010666666666666666,44578,184186,0.24202708131997003,-0.20473405620139135,1.0599609238768903
kgw-125,983157523,256,588,4,0.006802721088435374,34602,144142,0.24005494581731904,-0.36171610661378706,1.0914833039427014
kgw-125,983157523,512,179,1,0.00558659217877095,20979,86859,0.2415293751942804,-0.4358804732520581,1.192143344985544
kgw-126,1332347537,128,1500,35,0.023333333333333334,46891,184186,0.254585039036626,0.117840405584063,1.047280280278538
kgw-126,1332347537,256,588,25,0.04251700680272109,36922,144142,0.25615018523400535,0.22232365747638405,1.1672560910189822
kgw-126,1332347537,512,179,16,0.0893854748603352,22512,86859,0.25917866887714575,0.4652229695953202,1.2190936500058835
kgw-127,154856231,128,1500,3,0.002,41936,184186,0.2276828857785065,-0.5729710985106213,1.0586254202310441
kgw-127,154856231,256,588,1,0.0017006802721088435,33140,144142,0.22991216994352792,-0.7286261745922384,1.0880835199610983
kgw-127,154856231,512,179,1,0.00558659217877095,20044,86859,0.2307648027262575,-0.9817509080609417,1.157858683081282
